entry_time,exit_time,status,side,qty,entry_price_raw,entry_price,exit_price,entry_notional,exit_value,gross_pnl,fees,pnl,pnl_pct,days_held,minutes_held,bars_held,reason,session_name,entry_prob_buy,entry_prob_sell,mfe,mae,spread_paid_entry,slippage_paid_entry,slippage_paid_exit,total_execution_cost
2026-02-06 17:25:00,2026-02-06 17:45:00,CLOSED,SELL,0.3027573022853454,4955.75,4948.317068805,4938.4204346673905,1498.13912660393,1501.1354048571377,2.996278253207832,0.0,2.996278253207832,0.0019999999999999814,0.013888888888888888,20.0,4,TAKE_PROFIT,Weekday_Afternoon,0.10017011314630508,0.5870440006256104,5.948293549216469,-3.749022842983067,6.938049999999748,0.4948811949998344,0.493792664200555,7.926723859200138
2026-02-09 17:30:00,2026-02-09 18:00:00,CLOSED,SELL,0.29747484680999037,5053.84,5046.2599475376,5062.407979369721,1501.1354048571377,1496.3317715615947,-4.803633295543036,0.0,-4.803633295543036,-0.0032000000000001303,0.020833333333333332,30.0,6,STOP_LOSS,Weekday_Afternoon,0.14967414736747742,0.5593743920326233,0.0,-6.660477426319963,7.075375999999778,0.5046764624003117,0.5061901789185868,8.086242641318677
2026-02-10 00:30:00,2026-02-10 01:00:00,CLOSED,BUY,0.43592022814369086,3427.44,3432.5816398416,3440.1333194492513,1496.3317715615947,1499.6237014590301,3.29192989743541,0.0,3.29192989743541,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.9359354376792908,0.03305964544415474,716.848304330768,-3.139340482758922,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-10 17:45:00,2026-02-10 18:05:00,CLOSED,SELL,0.2988267409593148,5025.91,5018.3718386273995,5008.335094950145,1499.6237014590301,1502.6229488619483,2.9992474029180873,0.0,2.9992474029180873,0.002000000000000018,0.013888888888888888,20.0,4,TAKE_PROFIT,Weekday_Afternoon,0.017912806943058968,0.57123863697052,3.443033486884824,-3.388145811445014,7.0362740000000485,0.5018873726003221,0.5007834311518309,8.038944803752202
2026-02-11 00:30:00,2026-02-11 01:00:00,CLOSED,BUY,0.4377530111508982,3427.44,3432.5816398416,3440.1333194492513,1502.6229488619483,1505.9287193494445,3.3057704874961877,0.0,3.3057704874961877,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.917123019695282,0.03065870702266693,702.3652334857951,-3.1525395258846336,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-11 17:05:00,2026-02-11 17:20:00,CLOSED,SELL,0.29690782343588445,5079.66,5072.0412211524,5061.897138710095,1505.9287193494445,1508.9405767881435,3.0118574386990264,0.0,3.0118574386990264,0.002000000000000091,0.010416666666666666,15.0,3,TAKE_PROFIT,Weekday_Afternoon,0.12788255512714386,0.5983209013938904,7.420089077363832,-2.9004268652675766,7.111523999999918,0.507254847600052,0.5061390999608193,8.124917947560789
2026-02-12 00:30:00,2026-02-12 01:00:00,CLOSED,BUY,0.439593499910981,3427.44,3432.5816398416,3440.1333194492513,1508.9405767881435,1512.2602460570774,3.3196692689338163,0.0,3.3196692689338163,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.9268370270729065,0.027288975194096565,733.0258361728518,-3.1657940630672625,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-13 00:30:00,2026-02-13 01:00:00,CLOSED,BUY,0.4405606056107852,3427.44,3432.5816398416,3440.1333194492513,1512.2602460570774,1515.5872185984028,3.326972541325471,0.0,3.326972541325471,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.9038594365119934,0.033346254378557205,659.6462667253641,-3.1727588100060107,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-16 22:00:00,2026-02-17 01:00:00,CLOSED,BUY,0.44152983894312886,3427.44,3432.5816398416,3440.1333194492513,1515.5872185984028,1518.9215104793193,3.334291880916387,0.0,3.334291880916387,0.002199999999999934,0.125,180.0,36,TAKE_PROFIT,Weekday_Evening,0.8287019729614258,0.035798944532871246,691.5762932944039,-3.1797388793880237,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-17 17:15:00,2026-02-17 17:30:00,CLOSED,SELL,0.3120807120817438,4874.39,4867.0790974146,4857.344939219771,1518.9215104793193,1521.959353500278,3.0378430209587117,0.0,3.0378430209587117,0.002000000000000048,0.010416666666666666,15.0,3,TAKE_PROFIT,Weekday_Afternoon,0.09762681275606155,0.6571657657623291,4.418781203583203,-3.3395452987688463,6.824145999999928,0.4867565854001441,0.48568592532956245,7.796588510729634
2026-02-18 00:30:00,2026-02-18 01:00:00,CLOSED,BUY,0.44338620699798137,3427.44,3432.5816398416,3440.1333194492513,1521.959353500278,1525.3076640779784,3.3483105777005115,0.0,3.3483105777005115,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.9240908026695251,0.02650156244635582,640.8386594772452,-3.193107773532523,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-19 00:30:00,2026-02-19 01:00:00,CLOSED,BUY,0.44436165665337685,3427.44,3432.5816398416,3440.1333194492513,1525.3076640779784,1528.66334093895,3.3556768609714522,0.0,3.3556768609714522,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.8800978064537048,0.04298735782504082,687.8666722001307,-3.2001326106342938,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-20 00:30:00,2026-02-20 01:00:00,CLOSED,BUY,0.4453392522980143,3427.44,3432.5816398416,3440.1333194492513,1528.66334093895,1532.0264002890156,3.3630593500655896,0.0,3.3630593500655896,0.0021999999999999346,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.9037297964096069,0.03837612643837929,699.9478793360031,-3.2071729023776894,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-24 00:30:00,2026-02-24 01:00:00,CLOSED,BUY,0.4463189986530699,3427.44,3432.5816398416,3440.1333194492513,1532.0264002890156,1535.3968583696512,3.3704580806357334,0.0,3.3704580806357334,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.8300086855888367,0.048586197197437286,810.4744009516352,-3.21422868276292,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-24 16:35:00,2026-02-24 17:20:00,CLOSED,SELL,0.2994623434019949,5134.88,5127.1783988832,5143.585369759627,1535.3968583696512,1530.4835884228683,-4.913269946782927,0.0,-4.913269946782927,-0.0032000000000000283,0.03125,45.0,9,STOP_LOSS,Weekday_Afternoon,0.10025899112224579,0.635810911655426,2.7366063445053506,-5.18417263847736,7.18883199999982,0.5127691167999728,0.5143071062657327,8.215908223065526
2026-02-25 00:30:00,2026-02-25 01:00:00,CLOSED,BUY,0.44586953756866626,3427.44,3432.5816398416,3440.1333194492513,1530.4835884228683,1533.8506523173985,3.36706389453021,0.0,3.36706389453021,0.0021999999999999346,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.9373818039894104,0.04676470160484314,763.4260084604059,-3.21099182591023,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-26 00:30:00,2026-02-26 01:00:00,CLOSED,BUY,0.4468504505513173,3427.44,3432.5816398416,3440.1333194492513,1533.8506523173985,1537.2251237524968,3.374471435098176,0.0,3.374471435098176,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.8562688231468201,0.03706786781549454,780.4861381869952,-3.218056007927232,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-02-26 17:35:00,2026-02-26 17:45:00,CLOSED,SELL,0.297827755020981,5169.21,5161.456908689401,5177.973570797208,1537.2251237524968,1532.3060033564884,-4.919120396008249,0.0,-4.919120396008249,-0.0032000000000001684,0.006944444444444444,10.0,2,STOP_LOSS,Weekday_Afternoon,0.1510971188545227,0.6400697231292725,0.0,-7.461505941371492,7.2368939999996655,0.5161973105996367,0.5177455825214565,8.270836893120759
